job_id,model,mode,method,max_steps,max_new_tokens,min_tokens,temperature,top_p,top_k,target_model,draft_model,num_speculative_tokens,num_nodes,gpus_per_node,segment,gres_flag,use_system_env,ray_use_existing_env,system_pydeps_site,config,run_id,remote_repo,container,log_dir,dependency,manifest,enforce_eager,vllm_enable_prefix_caching,vllm_moe_backend,vllm_max_num_seqs,vllm_max_num_batched_tokens,wandb_enabled,wandb_project,wandb_name,wandb_url,label,step_filter,steps,completed_steps,incomplete_steps,first_step,last_step,max_steps_metric,completed_step_span,incomplete_step_span,partial_result_state,draft_training_enabled_steps,draft_refit_steps,error_count_sum,latest_error,vllm_accepted_tokens_sum_weighted,vllm_drafted_tokens_sum_weighted,vllm_token_acceptance_pct,log_path,total_step_time_s_mean,generation_time_s_mean,policy_training_time_s_mean,policy_and_reference_logprobs_time_s_mean,prepare_for_generation_total_s_mean,e2e_tokens_per_sec_per_gpu_mean,generation_worker_tokens_per_sec_per_gpu_mean,policy_training_tokens_per_sec_per_gpu_mean,policy_logprobs_tokens_per_sec_per_gpu_mean,mean_generation_length_mean,draft_loss_mean,generation_kl_error_mean,avg_reward_mean,vllm_acceptance_rate_pct_mean_weighted_mean,vllm_acceptance_length_mean_weighted_mean,vllm_acceptance_rate_pos1_weighted_mean,vllm_acceptance_rate_pos2_weighted_mean,vllm_acceptance_rate_pos3_weighted_mean,vllm_acceptance_rate_pos4_weighted_mean,vllm_acceptance_rate_pos5_weighted_mean,summary_source,exposed_generation_time_s_mean,exposed_generation_ratio_pct_mean,job_name,slurm_state,exit_code,elapsed,start,end,method_k,model_name,cluster,source_group,config_basis,source_priority,completed_last_step,gen_tps_speedup,e2e_tps_speedup,generation_time_speedup,e2e_step_time_speedup,isl,comparison_group,metric_state,notes,nodes_x_gpus,metric_window,cuda_graph_state,strict_match_eligible,baseline_match_state,evidence_period,canonical_snapshot,baseline_job_id,k,raw_state,result_state,exposed_generation_time_speedup,mean_generation_length,error_count,source_file,source_row_index,basis,resource_shape,config_segment_size,target_tensor_parallel_size,draft_tensor_parallel_size,attention_backend,moe_backend,max_num_seqs,max_num_batched_tokens,cohort,fuse_allreduce_rms,num_prompts_per_step,num_generations_per_prompt,strict_match_ready,alternate_source_groups,alternate_manifests
2260583,Qwen3-30B-A3B,async-1off,pard,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_async1off_strict_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/sney9zbd,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,327.9526,,,,,1264.9375,2582.8196,,,,,0.001895,0.527601,,,,,,,,,1.5556,,,COMPLETED,,,,,pard_k7,Qwen3-30B-A3B,lyris,Lyris Qwen30 async-1off PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.9138,0.9137,,0.9154,,Lyris Qwen30 async-1off PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20 with exit 0:0. PARD K7 preserves async overlap but remains about 8.6% slower than the matched baseline.,4x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,7.0,COMPLETED,completed,0.9474,,,docs/lyris_qwen30_async1off_strict_matched_live_metrics_20260702.csv,5.0,final matched Step 2-20 means from W&B sampledHistory,4x4,2.0,1.0,1.0,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2260885,Qwen3-30B-A3B,async-1off,pard,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_async1off_strict_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/kkrw6f37,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,292.6591,,,,,1420.0158,2901.7432,,,,,0.001889,0.524106,,,,,,,,,4.5765,,,COMPLETED_REPLICATE,,,,,pard_k7,Qwen3-30B-A3B,lyris,Lyris Qwen30 async-1off PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,1.0266,1.0257,,1.0258,,Lyris Qwen30 async-1off PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20 with exit 0:0. Independent five-hour K7 replicate improves E2E and generation-worker throughput by about 2.6% despite a larger exposed-generation tail; correctness metrics remain aligned.,4x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,7.0,COMPLETED_REPLICATE,completed,0.322,,,docs/lyris_qwen30_async1off_strict_matched_live_metrics_20260702.csv,11.0,final matched Step 2-20 means from W&B sampled history,4x4,2.0,1.0,1.0,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2260584,Qwen3-30B-A3B,async-1off,pard,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_async1off_strict_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/36v544xg,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,345.1118,,,,,1220.5244,2489.1621,,,,,0.001905,0.522692,,,,,,,,,42.4648,,,COMPLETED,,,,,pard_k9,Qwen3-30B-A3B,lyris,Lyris Qwen30 async-1off PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.8806,0.8816,,0.8699,,Lyris Qwen30 async-1off PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20 with exit 0:0. PARD K9 is 11.8% lower in E2E throughput and 11.9% lower in generation-worker throughput than the matched baseline; async overlap is also substantially worse.,4x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,9.0,COMPLETED,completed,0.0347,,,docs/lyris_qwen30_async1off_strict_matched_live_metrics_20260702.csv,6.0,final matched Step 2-20 means from W&B sampledHistory,4x4,2.0,1.0,1.0,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2260886,Qwen3-30B-A3B,async-1off,pard,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_async1off_strict_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/dwl4molb,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,313.733,,,,,1339.7333,2737.1653,,,,,0.001892,0.52575,,,,,,,,,35.7309,,,COMPLETED_REPLICATE,,,,,pard_k9,Qwen3-30B-A3B,lyris,Lyris Qwen30 async-1off PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.9684,0.9677,,0.9569,,Lyris Qwen30 async-1off PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20 with exit 0:0. Independent five-hour K9 replicate is near throughput parity but async exposed-generation overlap remains unstable; correctness metrics remain aligned.,4x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,9.0,COMPLETED_REPLICATE,completed,0.0412,,,docs/lyris_qwen30_async1off_strict_matched_live_metrics_20260702.csv,12.0,final matched Step 2-20 means from W&B sampled history,4x4,2.0,1.0,1.0,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2250928,Qwen3-30B-A3B,sync,baseline,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/stgi2wkt,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,219.3241,79.513,,,,1874.7453,5173.5995,,,,,0.001906,0.524106,,,,,,,,,,,,COMPLETED,,,,,baseline,Qwen3-30B-A3B,lyris,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,1.0,1.0,1.0,1.0,,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,completed,Exact current-source sync performance recipe; steady-state Steps 2-20 exclude the cold-start first step.,4x4,steps 2-20 (19 metrics),CG-on,True,baseline,july-current,,,0.0,COMPLETED,completed,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,2.0,,4x4,4.0,1.0,,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2250930,Qwen3-30B-A3B,sync,eagle3,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/ralmmgb2,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,50.1483,,226.978,87.5781,,,,1810.253,4695.6313,,,,,0.001906,0.521459,,3.507,,,,,,,,,,COMPLETED,,,,,eagle3_k5,Qwen3-30B-A3B,lyris,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.9076,0.9656,0.9079,0.9663,,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,completed,Completed matched 20-step Eagle-3 K5 run; slower than the CUDA Graph baseline in this sync setup.,4x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,5.0,COMPLETED,completed,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,3.0,,4x4,4.0,1.0,1.0,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2261867,Qwen3-30B-A3B,sync,eagle3,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/msirzddx,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,39.6131,,229.7117,88.0687,,,,1787.4195,4664.8857,,,,,0.001904,0.525082,,3.772,,,,,,,,,,COMPLETED,,,,,eagle3_k7,Qwen3-30B-A3B,lyris,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.9017,0.9534,0.9029,0.9548,,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,completed,Completed matched Steps 2-20 with exit 0:0. Eagle-3 K7 is 4.7% below baseline E2E throughput and 9.8% below generation throughput despite mean accepted length 3.77.,4x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,7.0,COMPLETED,completed,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,8.0,,4x4,4.0,1.0,1.0,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2261868,Qwen3-30B-A3B,sync,eagle3,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/nar6qcjq,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,31.8113,,240.2795,92.9789,,,,1708.3763,4419.5606,,,,,0.001912,0.523412,,3.8616,,,,,,,,,,COMPLETED,,,,,eagle3_k9,Qwen3-30B-A3B,lyris,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.8543,0.9113,0.8552,0.9128,,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,completed,Completed matched Steps 2-20 with exit 0:0. Eagle-3 K9 is 8.9% below baseline E2E throughput and 14.6% below generation throughput despite mean accepted length 3.86.,4x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,9.0,COMPLETED,completed,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,9.0,,4x4,4.0,1.0,1.0,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2260579,Qwen3-30B-A3B,sync,pard,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/4qb849yn,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,79.6762,,284.0035,118.0237,,,,1448.2466,3484.3581,,,,,0.001904,0.523592,,1.7968,,,,,,,,,,COMPLETED,,,,,pard_k1,Qwen3-30B-A3B,lyris,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.6735,0.7725,0.6737,0.7723,,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20 with exit 0:0. High K1 acceptance does not offset the 28-layer dense PARD proposer cost.,4x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,1.0,COMPLETED,completed,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,4.0,,4x4,4.0,1.0,1.0,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2250929,Qwen3-30B-A3B,sync,pard,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/15z0ex91,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,15.482,,350.9565,211.9851,,,,1171.5213,1950.7648,,,,,0.001904,0.521896,,3.4771,,,,,,,,,,COMPLETED,,,,,pard_k16,Qwen3-30B-A3B,lyris,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.3771,0.6249,0.3751,0.6249,,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,completed,Completed matched 20-step PARD K16 run; accepted length saturates while proposer and verification cost grow.,4x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,16.0,COMPLETED,completed,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,7.0,,4x4,4.0,1.0,1.0,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2260580,Qwen3-30B-A3B,sync,pard,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/5fcagel9,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,35.6872,,307.9243,156.5021,,,,1335.4227,2639.4231,,,,,0.001909,0.522692,,3.4981,,,,,,,,,,COMPLETED,,,,,pard_k7,Qwen3-30B-A3B,lyris,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.5102,0.7123,0.5081,0.7123,,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20 with exit 0:0; acceptance length improves over K1 but added draft and verification work increases the regression.,4x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,7.0,COMPLETED,completed,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,5.0,,4x4,4.0,1.0,1.0,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2260581,Qwen3-30B-A3B,sync,pard,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/9k68z30k,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,28.2817,,337.9638,170.229,,,,1218.42,2440.4987,,,,,0.001902,0.52354,,3.5454,,,,,,,,,,COMPLETED,,,,,pard_k9,Qwen3-30B-A3B,lyris,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.4717,0.6499,0.4671,0.649,,Lyris Qwen30 sync PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20 with exit 0:0; K9 remains slower than the matched CUDA Graph baseline despite mean accepted length 3.55.,4x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,9.0,COMPLETED,completed,,,,docs/lyris_qwen30_sync_pard_strict_matched_metrics_20260702.csv,6.0,,4x4,4.0,1.0,1.0,TRITON_ATTN,triton,128.0,32768.0,standard,True,,,True,,
2259823,Qwen3-32B,async-1off,baseline,20.0,4096.0,,1.0,1.0,,,,,8.0,4.0,8.0,,,,,,,,,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/bk9t4dpo,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,191.1905,,,,,1116.0888,2288.0488,,,,,0.000993,0.522975,,,,,,,,,24.7608,,,COMPLETED,,,,,baseline,Qwen3-32B,lyris,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=8x4, segment=8, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,1.0,1.0,,1.0,,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20. Refreshed after W&B uploaded Step 20; this excludes cold Step 1 and uses exactly Steps 2-20.,8x4,steps 2-20 (19 metrics),CG-on,True,baseline,july-current,,,0.0,COMPLETED,completed,1.0,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,2.0,final matched Step 2-20 means from fully uploaded W&B sampledHistory,8x4,4.0,1.0,,TRITON_ATTN,triton,64.0,32768.0,standard,True,,,True,,
2259822,Qwen3-32B,async-1off,eagle3,20.0,4096.0,,1.0,1.0,,,,,8.0,4.0,8.0,,,,,,,,,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/ibtx92sp,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,183.9365,,,,,1158.6339,2377.8998,,,,,0.000984,0.525108,,,,,,,,,20.6673,,,COMPLETED,,,,,eagle3_k7,Qwen3-32B,lyris,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=8x4, segment=8, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,1.0393,1.0381,,1.0394,,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20. Refreshed after W&B uploaded Step 20; Eagle K7 improves E2E and generation throughput by about 3.8-3.9%.,8x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,7.0,COMPLETED,completed,1.1981,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,3.0,final matched Step 2-20 means from fully uploaded W&B sampledHistory,8x4,4.0,1.0,1.0,TRITON_ATTN,triton,64.0,32768.0,standard,True,,,True,,
2259824,Qwen3-32B,async-1off,eagle3,20.0,4096.0,,1.0,1.0,,,,,8.0,4.0,8.0,,,,,,,,,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/vwp4cg4f,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,228.827,,,,,966.5162,1976.4056,,,,,0.000982,0.525879,,,,,,,,,63.3105,,,COMPLETED,,,,,eagle3_k9,Qwen3-32B,lyris,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=8x4, segment=8, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.8638,0.866,,0.8355,,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20. Refreshed after W&B uploaded Step 20; Eagle K9 regresses both E2E and generation throughput by about 13-14%.,8x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,9.0,COMPLETED,completed,0.3911,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,4.0,final matched Step 2-20 means from fully uploaded W&B sampledHistory,8x4,4.0,1.0,1.0,TRITON_ATTN,triton,64.0,32768.0,standard,True,,,True,,
2260761,Qwen3-32B,async-1off,pard,20.0,4096.0,,1.0,1.0,,,,,8.0,4.0,8.0,,,,,,,,,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/cdal6939,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,174.5472,,,,,1213.409,2483.261,,,,,0.000987,0.526778,,,,,,,,,12.0567,,,COMPLETED,,,,,pard_k1,Qwen3-32B,lyris,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=8x4, segment=8, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,1.0853,1.0872,,1.0953,,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,completed,"Completed 20/20 in 1:10:37 with exit 0:0. With target and PARD draft both TP1, K1 improves E2E throughput by 8.7%, generation-worker throughput by 8.5%, and E2E step time by 9.5%.",8x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,1.0,COMPLETED,completed,2.0537,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,5.0,final matched Step 2-20 means from W&B sampledHistory,8x4,4.0,1.0,1.0,TRITON_ATTN,triton,64.0,32768.0,standard,True,,,True,,
2260767,Qwen3-32B,async-1off,pard,20.0,4096.0,,1.0,1.0,,,,,8.0,4.0,8.0,,,,,,,,,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/21l6n8rw,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,458.7579,,,,,477.0666,965.4924,,,,,0.000991,0.525442,,,,,,,,,294.6928,,,COMPLETED,,,,,pard_k16,Qwen3-32B,lyris,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=8x4, segment=8, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.422,0.4274,,0.4168,,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20 in 2:47:33 with exit 0:0. PARD K16 regresses E2E throughput by 57.3% and generation-worker throughput by 57.8%; exposed generation time is 11.9x baseline while reward and generation KL remain matched.,8x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,16.0,COMPLETED,completed,0.084,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,8.0,final matched Step 2-20 means from fully uploaded W&B sampledHistory,8x4,4.0,1.0,1.0,TRITON_ATTN,triton,64.0,32768.0,standard,True,,,True,,
2260763,Qwen3-32B,async-1off,pard,20.0,4096.0,,1.0,1.0,,,,,8.0,4.0,8.0,,,,,,,,,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/5hppceor,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,221.8004,,,,,993.6288,2054.2906,,,,,0.000985,0.524311,,,,,,,,,54.8051,,,COMPLETED,,,,,pard_k7,Qwen3-32B,lyris,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=8x4, segment=8, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.8978,0.8903,,0.862,,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,completed,"Completed 20/20 in 1:27:40 with exit 0:0. With target and PARD draft both TP1, K7 regresses E2E throughput by 11.0%, generation-worker throughput by 10.2%, and E2E step time by 13.8%.",8x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,7.0,COMPLETED,completed,0.4518,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,6.0,final matched Step 2-20 means from fully uploaded W&B sampledHistory,8x4,4.0,1.0,1.0,TRITON_ATTN,triton,64.0,32768.0,standard,True,,,True,,
2260765,Qwen3-32B,async-1off,pard,20.0,4096.0,,1.0,1.0,,,,,8.0,4.0,8.0,,,,,,,,,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/aea9zk18,,2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,276.0464,,,,,818.2018,1670.2723,,,,,0.000989,0.525288,,,,,,,,,113.091,,,COMPLETED,,,,,pard_k9,Qwen3-32B,lyris,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=8x4, segment=8, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,0.73,0.7331,,0.6926,,Lyris Qwen32 async-1off PerfCfg CG-on matched 2026-07-02,completed,"Completed 20/20 in 1:35:15 with exit 0:0. PARD K9 regresses E2E throughput by 26.7%, generation-worker throughput by 27.0%, and E2E step time by 30.7%; exposed generation time is 4.57x baseline while reward and generation KL remain matched.",8x4,steps 2-20 (19 metrics),CG-on,True,matched,july-current,,,9.0,COMPLETED,completed,0.2189,,,docs/lyris_qwen32_async1off_eagle3_matched_live_metrics_20260702.csv,7.0,final matched Step 2-20 means from fully uploaded W&B sampledHistory,8x4,4.0,1.0,1.0,TRITON_ATTN,triton,64.0,32768.0,standard,True,,,True,,
2258830,Qwen3-32B,sync,baseline,20.0,4096.0,,1.0,1.0,,,,,4.0,4.0,4.0,,,,,,,,,,,docs/lyris_qwen32_sync_eagle3_matched_live_metrics_20260702.csv,False,,,,,true,,,https://wandb.ai/nvidia/sna-nemorl-specdec-lyris/runs/2h6kn8e9,,steps2-20,,19.0,,,20.0,,2-20,,,,,,,,,,,518.8986,315.2595,,,,797.7866,1313.8265,,,,,0.000942,0.52349,,,,,,,,,,,,COMPLETED,,,,,baseline,Qwen3-32B,lyris,Lyris Qwen32 sync Eagle-3 PerfCfg CG-on matched 2026-07-02,"normalized July performance-recipe result; resource=4x4, segment=4, attention=TRITON_ATTN, MoE=triton",-10.0,19/20 last 20,1.0,1.0,1.0,1.0,,Lyris Qwen32 sync Eagle-3 PerfCfg CG-on matched 2026-07-02,completed,Completed 20/20. Exact current-source sync performance recipe; steady-state Steps 2-20 exclude the cold-start first step.,4x4,steps 2-20 (19 metrics),CG-on,True,baseline,july-current,,2258830,0.0,,completed,,,,docs/lyris_qwen32_sync_eagle3_matched_live_metrics_20260702.csv,2.0,,4x4,4.0,2.0,,TRITON_ATTN,triton,64.0,32768.0,standard,True,,,True,,
